id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
hs1783,TV Show,Defining Moments with OZY,,,United States,2020-03-04,2020,TV-14,1,Season,Documentaries,"no one starts out on top, even if it seems like they did. no matter how high they’ve climbed, the most successful people have all struggled on their journey to greatness. they’ve all had moments of fear and doubt. they’ve all thought about giving up. they’ve all had defining moments. get ready to see some of the most inspiring, groundbreaking, ballsy, and fascinating people – getting raw, vulnerable, and real about their path to success. defining moments, exclusively on hulu, features in-depth interviews that delve into topics rarely discussed by public figures like identity, family, and dignity. most importantly, you’ll learn how they overcame in moments of adversity, emerging stronger and more resolved than ever to keep going. no matter where you come from or who you long to be, defining moments will encourage you to find your voice and follow your dreams, no matter what.",71
hs1784,TV Show,Flesh And Bone (TV),,,,2020-03-02,2015,TV-MA,1,Season,"Drama, Lifestyle & Culture","""flesh and bone"" follows a young ballet dancer, claire, who has a distinctly troubled past, as she joins a prestigious ballet company in new york. the dark, gritty, complex series unflinchingly explores the dysfunction and glamour of the ballet world and new york's inherent drama. claire is emotionally wounded, sexually damaged, and possesses self-destructive tendencies amid her vaulting ambitions. she is a transcendent ballerina, but her inner torment and aspirations drive her in compelling, unforeseeable ways, especially when confronted with the machinations of the company's mercurial artistic director, and an unwelcome visitor from her past.",83
hs1785,TV Show,It's Always Sunny in Philadelphia,,,United States,2020-03-02,2005,TV-MA,14,Season,"Comedy, Sitcom","it's always sunny in philadelphia features mac, dennis, charlie, sweet dee and frank, five ne’er-do-wells who own and operate paddy’s pub in philadelphia. their constant scheming usually lands them in a world of hurt, yet they never seem to learn from their mistakes. as they say, some things never change. so prepare for more depraved schemes, half-baked arguments, and absurdly underhanded plots to subvert one another.",12
hs1786,TV Show,Life in Pieces,,,United States,2020-03-02,2015,TV-PG,4,Season,"Comedy, Sitcom","life in pieces is a comedy about one big happy family and its sometimes awkward, often hilarious and ultimately beautiful milestone moments as told by its various members.",57
hs1787,TV Show,Snowfall,,,United States,2020-03-02,2017,TV-MA,4,Season,"Black Stories, Drama",snowfall is a one-hour drama set against the infancy of the crack cocaine epidemic and its ultimate radical impact on the culture as we know it.,73
hs1788,TV Show,Extreme Rescues,,,,2020-03-01,2020,TV-14,1,Season,"Adventure, Documentaries",footage of real-life rescues captured by the rescuers themselves as they put their lives on the line saving others.,74
hs1789,TV Show,Hawthorne,,,,2020-03-01,2009,TV-14,3,Season,Drama,"richmond trinity hospital's chief nursing officer christina hawthorne loves her job, despite the long days and nights she spends on the hospital's front lines. she does everything possible to help her patients and defend her staff, even if that means violating protocol or taking on doctors or administrators who sometimes lose sight of a hospital's true purpose. but her intense focus at work comes with a cost to her personal life, now that she's a single mother – her husband recently lost a battle with cancer – trying to raise a rebellious teenage daughter.",79
hs1790,TV Show,OK K.O.! Let's Be Heroes,,,,2020-03-01,2013,TV-G,3,Season,"Adventure, Family, Kids",ok k.o.! let's be heroes is an american animated series created by ian jones-quartey and based on his pilot short lakewood plaza turbo.,81
hs1791,TV Show,Nip/Tuck,,,United States,2020-02-27,2003,TV-MA,6,Season,"Drama, Romance","this drama is set in a south florida plastic surgery center, mcnamara-troy, centering around the two doctors who own it. sean mcnamara (dylan walsh) is having problems at home, trying to patch up the rocky road him and his wife julia (joely richardson) are experiencing. on the other hand, sex-craved christian troy (julian mcmahon) uses his charm to bring in potential female candidates and conducts shady business deals, often for the love of money.",45
hs1792,TV Show,Último Tren A Rusia,,,,2020-02-25,2017,G,1,Season,"Documentaries, Sports","el último tren a rusia capta la cultura, la gente y las costumbres del país anfitrión del mundial 2018.",25
hs1793,TV Show,Bless This Mess,,,United States,2020-02-24,2019,TV-PG,2,Season,"Comedy, Sitcom","newlyweds rio and mike make the decision to move from big city new york to rural nebraska. after dropping everything (including their jobs and overbearing mother-in-law) to make the move from skyscrapers to farmhouses, they soon realize that the simpler life isn’t as easy as they planned. rio and mike must now learn how to weather the storm as they are faced with unexpected challenges in their new life as farmers.",52
hs1794,TV Show,Bad Banks,,,"Germany, Luxembourg",2020-02-21,2018,TV-14,2,Season,"Drama, International, Thriller","after being wrongly fired from crédit international, a prestigious investment bank in luxembourg, jana liekam, a talented young investment banker, is offered a dream-job in frankfurt under the supervision of prominent gabriel fenger, head of investment banking at deutsche invest. suddenly, jana not only had to give up her job, but also leave her boyfriend and his 5-year-old daughter behind. while jana quickly manages to impress fenger and his team with her passion and ambition, she realizes only too late that christelle leblanc, her former boss at crédit international, has secretly been pulling the strings and manipulating jana to her own advantage. soon, jana finds herself torn between her new obligations and leblanc’s relentless blackmail…will she and her career survive this merciless powerplay?",41
hs1795,TV Show,Britain's Best Home Cook,,,United Kingdom,2020-02-21,2018,TV-G,2,Season,"Cooking & Food, Lifestyle & Culture, Reality","mary berry, dan doherty and chris bavin search for the nation's best home cook.",8
hs1796,Movie,After Parkland,,,United States,2020-02-19,2019,92 min,,,Documentaries,in the days after the shooting at marjory stoneman douglas high school in 2018 that killed 17 people and launched a nationwide student movement. filmmakers embedded with students and families whose lives were forever transformed.,56
hs1797,Movie,Getaway,,,"United States, Bulgaria",2020-02-19,2013,PG-13,90,min,"Action, Adventure, Horror",a washed-up race car driver finds himself in a race against time to save his abducted wife in this heart-pounding thriller.,8
hs1798,Movie,Guardians of the Amazon,,,,2020-02-19,2020,G,,,Documentaries,"as the amazon rain forest faces a crucial tipping point amidst the increase of illegal logging activities, dan harris and his team embed with the guardians, a small indigenous group taking up arms to hunt down illegal loggers and fight for their land.",76
hs1799,Movie,And So It Goes,,,United States,2020-02-15,2014,PG-13,94,min,"Comedy, Drama, Romance",a self-absorbed realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,14
hs1800,Movie,Oculus,,,United States,2020-02-15,2013,R,104,min,"Horror, Thriller","a woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon.",53
hs1801,Movie,Racetime,,,Canada,2020-02-14,2018,PG,90,min,"Action, Adventure, Comedy","after losing a rigged sled race, frankie challenges newcomer zac to one last showdown. with the stakes higher than ever, zac will stop at nothing to win the race.",87
hs1802,Movie,Radioflash,,,United States,2020-02-14,2019,103 min,,,"Action, Adventure, Horror","in the aftermath of an apocalyptic power outage, a young woman encounters the horrors awaiting her in the darkness as she tries to reunite her family and fight for survival.",84
hs1803,TV Show,The Other Guy,,,Australia,2020-02-14,2017,TV-PG,2,Season,"Comedy, Drama, International","a successful radio host finds himself unexpectedly back in the dating pool for the first time in a decade, when he discovers his long-term girlfriend has been having an affair with his best friend.",72
hs1804,TV Show,Utopia Falls,,,Canada,2020-02-14,2020,TV-PG,1,Season,"Black Stories, Drama, Kids","in a genre bending take on a coming of age story, a group of teens in a distant future colony uncover an ancient forbidden archive of historical, cultural and musical relics. this discovery forces them to question everything they’ve been taught, and use the power of music to ignite change in their reality to expose the truth.",93
hs1805,Movie,Sea of Shadows,,,"Austria, Australia, Germany, United States",2020-02-11,2019,TV-14,105,min,"Crime, Documentaries, Drama",sea of shadows uncovers a black market that threatens the extinction of the vaquita.,14
hs1806,Movie,Alive,,,,2020-02-09,2019,TV-PG,67,min,Documentaries,alive follows the journeys of a number of veterans who turn to adaptive athletics to help them heal both physically and emotionally from their battle wounds.,6
hs1807,TV Show,Smile Down the Runway,,,,2020-02-09,2020,G,1,Season,"Anime, Drama, International",chiyuki was told she was too short to walk the paris runway. ikuto's family duties are hampering his desire to be a fashion designer. they will need to forge their own paths if they want to see their dreams realized.,18
hs1808,TV Show,Wrong Man,,,,2020-02-09,2018,TV-MA,2,Season,"Black Stories, Crime, Documentaries","in ""wrong man,"" a series by award-winning filmmaker joe berlinger, a team of esteemed experts re-investigate the cases of three inmates who have been locked up for decades and claim they're innocent.",42
hs1809,Movie,Infinite Dendrogram,,,Japan,2020-02-08,2020,1 Season,,,"Anime, Science Fiction","reiji mukudori has entered the vrmmo world of infinite dendrogram where anything is possible. after being welcomed into the game by his brother shuu, he discovers that war is coming. can he and shuu save their fellow pcs from annihilation?",16
hs1810,TV Show,Toilet-bound Hanako-kun,,,,2020-02-08,2020,G,1,Season,"Anime, Comedy, Science Fiction","investigating one of kamome academy's rumors led to young nene accidentally being linked to the ghost of hanako-kun. now the pair are trying to keep things civil between student and supernatural, but mischief always seems to find them!",22
hs1811,Movie,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",,,Japan,2020-02-07,2020,1 Season,,,"Anime, International","maple doesn't want to experience pain in the vrmmo game she started playing, so she puts all her skill points into defense until she can't even move. somehow it works better than anyone expected. now she's got followers??",14
hs1812,Movie,My Valentine,,,,2020-02-07,2020,TV-MA,79,min,"Horror, Thriller","a pop singer’s songs and artistic identity have been stolen by her ex-boyfriend/manager – and shamelessly pasted onto his new girlfriend/protégé. locked together in a small concert venue after hours, the three of them confront the emotional abuses of the past…until things turn violent.",26
hs1813,Movie,Plunderer,,,Japan,2020-02-07,2020,1 Season,,,"Action, Adventure, Anime","in the world of alcia, everyone has a number seared onto their body. this ""count"" either goes up or down, dependent upon how a person chooses to live. but no one wants to reach 0. because if you do, you'll be sent to the abyss!",51
hs1814,Movie,Angel of Mine,,,"Australia, United States",2020-02-06,2019,R,98,min,"Drama, Horror, Mystery","in this intense thriller, noomi rapace stars as a woman on the edge who believes the daughter of a neighbor is actually her own.",89
hs1815,TV Show,Mamon,,,,2020-02-06,2015,TV-MA,1,Season,"Crime, Drama, Thriller",a six-part thriller following a journalist's quest to expose corruption at a prominent energy company.,62
hs1816,Movie,Sorcerous Stabber Orphen,,,Japan,2020-02-06,2020,1 Season,,,"Action, Adventure, Anime","from studio deen (fate/stay night) comes a remake celebrating the 25th anniversary of the series! orphen is a powerful sorcerer whose sis was turned into a dragon. he'll stop at nothing to find her, even if he has to go it alone.",78
hs1817,Movie,The Cave,,,"Denmark, Germany, France, United Kingdom, United States, Qatar, Syria",2020-02-06,2019,TV-14,97,min,Documentaries,"the cave paints a stirring portrait of courage, resilience and female solidarity inside a subterranean hospital in syria run by a young, female pediatrician.",86
hs1818,Movie,Wrinkles the Clown,,,United States,2020-02-06,2019,78 min,,,"Comedy, Documentaries, Horror","it started with a youtube video: a sleeping child, oblivious to the clown slowly emerging from under her bed. soon, more mysterious videos surfaced. wrinkles the clown explores the internet phenomenon and the hysteria it inspired.",80
hs1819,TV Show,Basketball: A Love Story,,,,2020-02-05,2018,TV-G,1,Season,"Documentaries, Sports","a series of short stories that feature interviews with basketball's most prominent figures and explores the complex nature of love as it relates to the game. with insights and perspectives about race, politics, media, business, and entertainment.",8
hs1820,Movie,Princess Cyd,,,United States,2020-02-05,2017,97 min,,,"Drama, LGBTQ+, Romance","eager to escape life with her single father, 16-year-old athlete cyd visits her novelist aunt in chicago over the summer. there, she falls for a girl in the neighborhood, while she and her aunt gently challenge each other in the realms of sex and spirit.",17
hs1821,Movie,UFC 246,,,,2020-02-03,2020,TV-14,,,Sports,get ready for the ufc 246 main event on espn+ ppv with a collection of conor mcgregor’s and donald “cowboy” cerrone’s best moments. main card live on saturday january 18th at 10pm et on espn+ ppv.,83
hs1822,TV Show,WWE Miz and Mrs,,,,2020-02-03,2018,TV-PG,2,Season,Reality,"miz & mrs. gives an exclusive glimpse into the a-list lifestyle of married wwe superstars, the miz and maryse. not only must the celebrity power couple balance the pressures of their high octane careers with the challenges of domestic life, but they are also about to take on their biggest (and cutest) challenge yet, as first-time parents to their baby girl. from preparing for the birth to moving the family from la to texas (and all the chaos in between), the miz and maryse prove their outrageous in-ring personalities are no act.",83
hs1823,Movie,Tom Brady’s Big Super Bowl Announcement,,,,2020-02-02,2020,G,,,Sports,"for super bowl liv, we partnered with one of football’s greatest athletes, tom brady, to let the world know that hulu doesn’t just have live sports",80
hs1824,Movie,Adam,,,United States,2020-02-01,2019,96 min,,,"Comedy, LGBTQ+","directed by trans filmmaker rhys ernst, this adaptation tells the thought-provoking story of a cisgender male, who, after falling in love with a lesbian, goes on a journey of learning about lgbtq culture.",43
hs1825,Movie,All About E,,,Australia,2020-02-01,2015,97 min,,,"Comedy, Drama, LGBTQ+","a sexy young dj, e, and her gay best friend, matt, are forced to run when e stumbles on some cash. but e finds she has burnt too many bridges and there is nowhere to run but outback australia into the arms of the ex-girlfriend, trish, who broke her heart.",15
hs1826,Movie,Cherry Pop,,,United States,2020-02-01,2017,78 min,,,"Comedy, LGBTQ+, Music","cherry pop, directed by assaad yacoub, follows one wild, crazy night at a drag club, where the matriarch of the show zaza refuses to come out of her dressing room, while a young newcomer, the cherry, is tormented by the regular troupe of back-stabbing queens.",13
hs1827,Movie,Getting Go: The Go Doc Project,,,United States,2020-02-01,2013,91 min,,,"Drama, LGBTQ+","after becoming infatuated with a hunky new york go-go dancer, college boy doc devises a plan to get close to his crush by asking him to be the main subject in a makeshift documentary.",34
hs1828,Movie,Henry Gamble's Birthday Party,,,United States,2020-02-01,2015,87 min,,,"Drama, LGBTQ+","henry gamble is turning 17 today. as henry treads through various sexual possibilities trying to finally come into his own, so too do the adults and teenagers at the party.",9
hs1829,TV Show,Howards End,,,,2020-02-01,2017,TV-14,1,Season,"Drama, History",the schlegel sisters are two independent and unconventional sisters seeking love and meaning as they navigate an ever-changing world.,99
hs1830,Movie,Liz in September,,,Venezuela,2020-02-01,2014,93 min,,,"Drama, LGBTQ+, Romance","every year, liz, a hardcore party girl and womanizer, celebrates her birthday with her friends at a caribbean beach retreat. this year is different.",80
hs1831,Movie,Naz & Maalik,,,United States,2020-02-01,2015,85 min,,,"Action, Adventure, Black Stories",two closeted teens from bed-stuy unwittingly find themselves in the crosshairs of the war on terror when surveillance footage of their secretive behavior is wildly misinterpreted in this smart indie comedy.,67
hs1832,Movie,The Girl King,,,"Finland, Germany, Canada, Sweden, France",2020-02-01,2015,106 min,,,"Drama, History, LGBTQ+","sweden’s queen kristina, a flamboyant and unpredictable woman who ascended the throne at age six, was raised as a prince and strived to bring peace and education to her country – all while pursuing an illicit romance with her female royal attendant.",44
hs1833,Movie,Those People,,,United States,2020-02-01,2015,89 min,,,"Drama, LGBTQ+, Romance","on manhattan’s gilded upper east side, charlie, a young painter, finds the man of his dreams in tim, an older pianist from across the globe.",75
hs1834,Movie,Where We Go from Here,,,United States,2020-02-01,2019,90 min,,,"Drama, LGBTQ+","three acts of terror disrupt ordinary lives. a teacher dealing with domestic abuse finds even greater violence at school. two lovers drifting apart may be separated by the hate of another. and, friends on a night out are caught up in brutal madness",87
hs1835,TV Show,Blast of Tempest,,,Japan,2020-01-31,2012,TV-14,1,Season,"Adventure, Anime, International","the kusaribe family is a family of sorcerers under the protection of the ‘tree of origins.’ their princess, hakaze kusaribe, was the greatest sorceress of their family. but samon kusaribe, a member of their family seeking to resurrect the ‘tree of world's end,’ a tree that opposes the ‘tree of origins’ and controls the power of destruction, stuffs her into a barrel, and banishes her to a deserted island. from the deserted island, she sends a message out to sea, which is picked up by mahiro fuwa, a young boy who's sworn vengeance upon the criminal who killed his little sister, aika. mahiro agrees to help hakaze under the condition that she find aika's killer with her magic. but once mahiro's best friend and aika's lover, yoshino takigawa is rescued from danger, he too gets dragged into this tale of revenge.",35
hs1836,TV Show,Blue Exorcist,,,Japan,2020-01-31,2011,TV-14,1,Season,"Action, Adventure, Anime","rin, along with his twin brother yukio okumura are raised by an eminent priest, shiro fujimoto, but one day rin discovers that their biological father is actually satan! as the border between “assiah” (the human world) and “gehenna” (demon’s world) is intruded upon by evils, rin vows to become the ultimate exorcist to defeat his own father, satan. to hone his raw skills, rin enters true cross academy to train with other exorcist candidates.",94
hs1837,TV Show,Charlotte,,,Japan,2020-01-31,2015,TV-14,1,Season,"Anime, Drama, Science Fiction","very few adolescent boys and girls have an onset of special abilities. yu otosaka is one such man who uses his ability unbeknownst to others in order to lead a satisfying school life. then one day, a girl named nao tomori suddenly appears before him. their encounter reveals the destiny for wielders of special abilities. this is a story written by jun maeda (angel beats!, clannad, kanon) of those gifted youth and how they spend their days of adolescence…",74
hs1838,TV Show,Durarara!!,,,Japan,2020-01-31,2010,TV-14,1,Season,"Action, Adventure, Anime","mikado ryugamine moves to ikebukuro, tokyo and enters school there. according to his childhood friend, masaomi, there are two untouchable men in the area. after mikado sees a jet black motorcycle with a headless ride, a series of random attacks and events begin to occur on the streets of ikebukuro.",24
hs1839,TV Show,Durarara!!x2,,,Japan,2020-01-31,2015,TV-14,1,Season,"Anime, Drama, International","half a year after the turmoil that rocked the entire city of ikebukuro, peace has once again returned to the city and people are living each day normally. the high schools students enjoy their days of youth as the strongest and most dangerous man of ikebukuro works diligently. the informant plots a new scheme and the headless rider is pursued by the cops as she rides through the night... but soon this normal will be cut short by the abnormal. slowly but surely, the unknown will seize the city and face an all new storm.",18
hs1840,TV Show,Erased,,,Japan,2020-01-31,2016,TV-14,1,Season,Anime,"satoru fujinuma is a young manga artist struggling to make a name for himself following his debut. but, that was not the only thing in his life that satoru was feeling frustrated about...he was also living with a strange condition only he was able to experience. revival - a strange phenomenon where one is transferred back to the moment right before something life-threatening occurs. this continues to happen until the cause of the threat is erased. it is as if somebody is forcing satoru to stop it from happening. then one day, everything is changed! what truths are revealed when satoru comes face to face with his own past? how will they affect his future?",95
hs1841,TV Show,Fate/stay night [Unlimited Blade Works],,,Japan,2020-01-31,2014,TV-14,2,Season,"Action, Adventure, Anime","fuyuki city – a city surrounded by the ocean and the mountains becomes the setting for an age-old ritual. to realize the mythical holy grail, which is said to grant any wish from its possessor, seven masters are given seven heroic spirits chosen by the grail. these heroic spirits or servants are: ""saber,"" ""lancer,"" ""archer,"" ""rider,"" ""caster,"" ""assassin,"" ""berserker."" each master will enter into a contract with their assigned servants and battle the other masters and servants to the death until only one pair remains… this is the “holy grail war.” the battle begins fall 2014. 『unlimited blade works』 this story focuses primarily on the heroine rin tohsaka. after her father’s death, rin enters the holy grail war as the sole heir to the prestigious tohsaka household, with her servant archer. but, she soon finds out that shirou emiya, a boy from her high school has gotten himself involved in the battles and unexpectedly saves him when he is fatally injured. before long, rin sets out to strike down the conspiracies surrounding the holy grail war along with shirou and his summoned servant saber. and so, the story begins to explore the truth behind shirou’s powers and the nature behind his unyielding will to become a “hero.”",35
hs1842,TV Show,Fate/Zero,,,Japan,2020-01-31,2011,TV-14,2,Season,"Action, Adventure, Anime","""this is the story that goes back to zero, back to the beginning.the ultimate battle royal, in which seven masters vying for control of the miracle-granting holy grail summon seven servants and fight until only one remains... the holy grail war.after three inconclusive wars, the fuse has now been lit once again for the fourth time.the mages rush to the battleground of fuyuki, each with long-held dreams of victory riding on their shoulders. however, among them is one man who can see no meaning in his own struggle. his name is kirei kotomine.unable to comprehend fate's plan for him, kirei is constantly plagued with doubt and uncertainty as to why a command seal has been granted to him. before long, however, his destiny to fight causes him to cross paths with an old enemy.this enemy is kiritsugu emiya.harder than anyone else, more merciless than anyone else, he is a man who covets the cup of miracles.this is the reality of the 4th holy grail war that was held 10 years ago that was only alluded to in the wildly popular game, fate/stay night. what really happened in the fight between shiro's foster father, rin's father, and a young kirei kotomine will be revealed here!""",27
hs1843,TV Show,Fullmetal Alchemist: Brotherhood,,,Japan,2020-01-31,2009,TV-14,1,Season,"Action, Adventure, Anime","brothers edward and alphonse elric hoped to resurrect their mother’s corpse when they attempted human transmutation, but their reckless defiance of alchemy’s law of equivalent exchange resulted in no miraculous reunion. their experimentation with forbidden science plunged the boys into a hellish nightmare; half of ed’s limbs were torn from his body, and al awoke to discover his young soul transferred to a suit of armor. there is but one way the elrics can restore what was lost - find the fabled philosopher’s stone. in a land marred by war and persecution, where truth comes only with tragedy, they undertake their desperate search. every step closer to the mythical philosopher’s stone brings the broken brothers deeper into the darkest shadows of reality. sinful abominations, both unnatural and human, will try to keep the boys from their redemption - but the elrics must forge ahead if despair is to be transmuted into peace.",66
hs1844,TV Show,Gurren Lagann,,,,2020-01-31,2008,TV-14,1,Season,"Action, Adventure, Anime","in a bleak future where humanity is forced to live underground, a fourteen year-old boy named simon is assigned the task of digging tunnels to expand his village. but simon stumbles across a fantastic device, and with the help of many other friends, they use the robots power to fight against their oppressors and take back the surface.",52
hs1845,TV Show,Kill la Kill,,,Japan,2020-01-31,2013,TV-MA,1,Season,Anime,"ryuko matoi is a vagrant school girl traveling from place to place searching for clues to the truth behind her father's death - the ""woman with the scissor blade."" the journey had led ryuko to honnouji academy. honnouji academy - where an elite group of students is granted superhuman powers by their special uniforms called the ""goku uniform."" with the power of the uniform, the student body president, satsuki kiryuin rules the students with unquestioned power and fear. satsuki holds the secret to the ""scissor blade"" and ryuko confronts satsuki to gain information but… was their encounter a mere coincidence or fate? the clash between the two will soon consume the whole academy!",1
hs1846,TV Show,Magi,,,,2020-01-31,2013,TV-14,1,Season,"Action, Adventure, Anime","a young boy, aladin, travels a mysterious continent that is home to a mysterious ruin known as the “dungeon,” in which great treasure is said to lay hidden. during his travels, the young boy meets alibaba, and together they attempt to clear the “dungeon” in order to claim the treasures within. as their quest brings about new encounters and farewells, aladin will come to learn of his true destiny.",40
hs1847,TV Show,Magi 2,,,,2020-01-31,2012,TV-14,1,Season,"Action, Adventure, Anime","a young boy, aladin, travels a mysterious continent that is home to a mysterious ruin known as the “dungeon,” in which great treasure is said to lay hidden. during his travels, the young boy meets alibaba, and together they attempt to clear the “dungeon” in order to claim the treasures within. as their quest brings about new encounters and farewells, aladin will come to learn of his true destiny.",22
hs1848,Movie,My little Pony Crystal Princess: The Runaway Rainbow en Español,,,,2020-01-31,2006,G,46,min,Kids,"la celebración del arcoíris se acerca, así que todos en ponyville se preparan y esperan el primer arcoíris de la temporada.",19
hs1849,Movie,My little Pony: A Very Minty Christmas en Español,,,,2020-01-31,2014,G,44,min,Kids,minty se aventura en un peligroso viaje hacia el polo norte. en el camino descubre el valor de la amistad y que el simple hecho de dar de uno mismo puede garantizar una gran navidad para todos.,36
hs1850,TV Show,My Little Pony: Friendship is Magic en Español,,,,2020-01-31,2019,G,1,Season,"Family, Kids","cuando celestia y luna deciden jubilarse y entregarle el gobierno de equestria a twilight y sus amigas, twilight cae en una espiral de dudas. mientras tanto, el antiguo villano grogar se reúne con una legión de personajes malvados para conquistar todo equestria, pero el restituido rey sombra tiene sus propias ideas de conquista.",39
hs1851,Movie,My Little Pony: The Princess Promenade en Español,,,,2020-01-31,2006,G,51,min,Kids,el paseo primaveral se acerca y los ponis se preparan para ello con la ayuda de los breezies. pero una hierba problemática cae sobre wysteria y pinkie pie en una misteriosa cueva donde spike el dragón ha estado dormido durante mil años.,95
hs1852,Movie,My little Pony: Twinkle Wish Adventure en Español,,,,2020-01-31,2009,G,44,min,Kids,"los ponis de ponyville se preparan para el festival invernal de los deseos, pero cuando cheerilee y sus amigas quedan a cargo de la estrella de los deseos, la pierden un día antes de la ceremonia de ornamentación.",55
hs1853,Movie,Nisekoi,,,Japan,2020-01-31,2014,1 Season,,,"Anime, Comedy, International","raku ichijo is an average high school student. he also happens to be the sole heir to the head of a yakuza family called the shuei-gumi. 10 years ago, raku made a promise… a secret promise with a girl he met. they promised one another that they will “get married when they reunite.” since then, raku never let go of the pendant the girl gave him. then one day, a beautiful girl named chitoge kirisaki transfers into raku’s class. their chemistry was more than off. there was not a moment where they were not fighting. but, by a weird turn of events… raku and chitoge agree to become fake lovers. although his heart is really interested in his classmate kosaki onodera… raku must continue pretending to be chitoge’s boyfriend. how far will you go for a love so truly fake? which girl holds the key to raku’s pendant and to his heart?",44
hs1854,TV Show,Nisekoi 2,,,,2020-01-31,2015,G,1,Season,"Anime, Comedy, International","raku ichijo is an average high school student. he also happens to be the sole heir to the head of a yakuza family called the shuei-gumi. 10 years ago, raku made a promise… a secret promise with a girl he met. they promised one another that they will “get married when they reunite.” since then, raku never let go of the pendant the girl gave him. then one day, a beautiful girl named chitoge kirisaki transfers into raku’s class. their chemistry was more than off. there was not a moment where they were not fighting. but, by a weird turn of events… raku and chitoge agree to become fake lovers. although his heart is really interested in his classmate kosaki onodera… raku must continue pretending to be chitoge’s boyfriend. how far will you go for a love so truly fake? which girl holds the key to raku’s pendant and to his heart?",34
hs1855,TV Show,Oreshura,,,Japan,2020-01-31,2013,TV-14,1,Season,"Anime, Drama, International","the protagonist, eita kidou, is a high school freshman with excellent grades and a disdain for love. he used to live a regular school life with his childhood friend, chiwa harusaki, a girl who's nearly a sister to him, but then one day the school's most beautiful girl, masuzu natsukawa, confesses to him. however, her true desire is only to fool the eyes of others and pretend to be a couple. with a certain secret of his in masuzu's hands, eita is forced to play along… but a fierce battle over eita begins as his ex-girlfriend, himeka, and his fiancé, ai, join the fray!!",53
hs1856,Movie,Plastic Memories,,,Japan,2020-01-31,2015,1 Season,,,"Anime, International","in a world where there was a slight advancement in science. after failing his college entrance exams, 18 year-old tsukasa mizugaki is offered a position at the renowned sai corporation due to his father's connections. sai corporation was known for its production and management of androids that possessed human emotions called ""giftia."" tsukasa's job is to recover giftias that are close to expiration. to make matters worse, he's paired with isla, a female giftia who has only ever had the task of serving tea.",87
hs1857,TV Show,Puella Magi Madoka Magica,,,Japan,2020-01-31,2011,TV-14,1,Season,"Anime, International, Science Fiction","she has a loving family and best friends, laughs and cries from time to time. madoka kaname, an eighth grader of mitakihara middle school, is one of those who lives such a life. one day, she had a very magical encounter. she doesn't know if it happened by chance or by fate. this is a fateful encounter that can change her destiny. this is a beginning of the new story of the magical witch girls.",56
hs1858,TV Show,Rurouni Kenshin,,,Japan,2020-01-31,1996,TV-14,3,Season,"Anime, Science Fiction",the adventures of a young master samurai who helps a struggling martial arts school in meiji era japan.,86
hs1859,TV Show,Serie Pokémon XY,,,,2020-01-31,2014,G,1,Season,"Anime, Kids","el viaje de ash ketchum continúa en la temporada pokémon xy cuando él llega a la región kalos, ¡una tierra rebosante de belleza, llena de nuevos pokémon por descubrir! luego de poner los ojos en la liga kalos, ash está listo para luchar y atrapar tantos pokémon como sea posible. pero primero tendrá que enfrentar a los formidables líderes de gimnasio de esta región y descubrir algunas emocionantes novedades en la evolución pokémon. aunque tiene nuevos amigos serena, clemont y bonnie a su lado, también hay muchos rostros y pokémon familiares a lo largo del camino mientras ash persigue su sueño de convertirse en un maestro pokémon.",48
hs1860,TV Show,Serie Pokémon XY – Expediciones en Kalos,,,,2020-01-31,2015,G,1,Season,"Anime, Kids","¡ash y pikachu continúan con su viaje épico en la emocionante siguiente temporada de la serie pokémon xy¡ mientras ash continúa en su búsqueda para ganar ocho medallas de gimnasio para poder entrar a la liga kalos, él y sus compañeros de viaje harán nuevos amigos, crearán nuevas rivalidades, y, por supuesto, conocerán a nuevos pokémon. serena, con su compañero fennekin y su nuevo amigo pancham, competirá en el mundo de la exhibición pokémon; clemont continuará creando inventos y esperará que algunos tengan éxito; y bonnie, como siempre, ¡tratará de encontrar a alguien que cuide de su hermano mayor!",33
hs1861,TV Show,Serie Pokémon XYZ,,,,2020-01-31,2016,G,1,Season,"Anime, Kids","¡la aventura de ash y pikachu en la región kalos llega a su clímax en la serie pokémon xyz! ahora que le falta sólo una medalla de gimnasio para poder entrar a la liga kalos, ash persigue su sueño de convertirse en un maestro pokémon con determinación. serena también está un paso más cerca de alcanzar sus sueños, ahora que su camino en la exhibición pokémon se aproxima cada vez más a la competencia por la corona de la reina de kalos. bonnie tiene un nuevo amigo a quien cuidar con el adorable aunque misterioso blandito, pero pronto queda claro que hay fuerzas siniestras en movimiento que podrían separarlos. ¿conseguirá el sombrío equipo flare cumplir su deseo, o lograrán nuestros héroes proteger a blandito, y a toda la región kalos, de sus ardientes ambiciones?",37
