id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
ds1155,Movie,Ready to Run,Duwayne Dunham,"Krissy Perez, Jason Dohring, Lillian Hurst, Jon Brazier, Nestor Serrano, Theresa Saldana","United States, New Zealand",2019-11-12,2000,TV-G,89,min,"Animals & Nature, Coming of Age, Family",corrie dreams of becoming a jockey despite her father's race-related death.,60
ds1156,Movie,Recess: All Growed Down,"Howy Parkins, Chuck Sheetz","Rickey Collins, Jason Davis, Ashley Johnson, Myles Jeffrey, Andrew Lawrence, Ross Malinger",United States,2019-11-12,2003,G,61,min,"Animation, Comedy, Family",t.j. and the gang are captured by the kindergartners.,54
ds1157,Movie,Recess: School's Out,Chuck Sheetz,"Rickey Collins, Jason Davis, Ashely Johnson, Andy Lawrence, Courtland Mead, Pam Segall","United States, Japan",2019-11-12,2001,G,87,min,"Animation, Comedy, Family",third street elementary students band together to save summer break.,41
ds1158,Movie,Recess: Taking the 5th Grade,Howy Parkins,"Rickey Collins, Jason Davis, Myles Jeffrey, Ashley Johnson, Courtland Mead, Pamela Adlon",United States,2019-11-12,2003,G,63,min,"Animation, Comedy, Family",the gang graduates to the fifth grade but discovers some unwelcome changes.,53
ds1159,Movie,Red's Dream,John Lasseter,,United States,2019-11-12,1987,TV-G,4,min,"Animation, Drama, Family","red, a unicycle, dreams that he steals the show.",44
ds1160,Movie,Remember the Titans,Boaz Yakin,"Denzel Washington, Will Patton, Donald Faison, Wood Harris, Ryan Hurst, Ethan Suplee",United States,2019-11-12,2000,PG,114,min,"Drama, Historical, Sports",an african-american coach leads a newly integrated high school football team in 1970s virginia.,51
ds1161,Movie,Rescue Dog,Charles Nichols,,United States,2019-11-12,1947,TV-G,7,min,"Animation, Comedy, Family",rescue dog pluto must deal with a playful seal pup. see details for advisory.,94
ds1162,Movie,Return from Witch Mountain,John Hough,"Bette Davis, Christopher Lee, Kim Richards, Ike Eisenmann, Jack Soo, Anthony James",United States,2019-11-12,1978,G,94,min,"Action-Adventure, Family, Science Fiction",sinister masterminds manipulate a boy's supernatural powers for their own devious gain.,87
ds1163,Movie,Return to Halloweentown,David Jackson,"Sara Paxton, Judith Hoag, Lucas Grabeel, J. Zimmerman, Kristy Wu, Keone Young",United States,2019-11-12,2006,TV-PG,89,min,"Family, Fantasy",marnie piper holds the key to witch university's ultimate secret.,35
ds1164,Movie,Return to Oz,Walter Murch,"Nicol Williamson, Jean Marsh, Piper Laurie, Matt Clark, Fairuza Balk, Michael Sundin","United Kingdom, United States",2019-11-12,1985,PG,110,min,"Action-Adventure, Family, Fantasy",dorothy battles the wicked princess mombi and the evil nome king to restore the emerald city.,85
ds1165,Movie,Richie Rich's Christmas Wish,John Murlowski,"David Gallagher, Eugene Levy, Keene Curtis, Jake Richardson, Martin Mull, Lesley Warren",United States,2019-11-12,1998,G,85,min,"Action-Adventure, Comedy, Family",a wishing machine transports richie rich to an alternate universe.,59
ds1166,Movie,Right on Track,Duwayne Dunham,"Beverley Mitchell, Brie Larson, Marcus Toji, Jodi Russell, Jon Lindstrom, Ruby O'Neil",United States,2019-11-12,2003,TV-G,88,min,"Buddy, Family, Sports",two sisters fight for their place in male-dominated junior drag racing.,9
ds1167,Movie,Riley’s First Date?,Josh Cooley,"Lori Alan, Carlos Alazraqui, Lewis Black, Josh Cooley, Ben Cox, Kaitlyn Dias",United States,2019-11-12,2015,G,8,min,"Animation, Comedy, Coming of Age",a boy shows up at riley's door.,41
ds1168,Movie,Rip Girls,Joyce Chopra,"Camilla Belle, Dwier Brown, Stacie Hess, Brian Stark, Jeanne Mori, Lauren Sinclair","Australia, United States",2019-11-12,2000,TV-G,87,min,"Coming of Age, Drama",sydney questions a decision to sell her inherited hawaiian land.,30
ds1169,Movie,Robin Hood,Wolfgang Reitherman,"Roger Miller, Peter Ustinov, Terry-Thomas , Brian Bedford, Monica Evans, Phil Harris",United States,2019-11-12,1973,G,85,min,"Action-Adventure, Animation, Family",disney's animated classic tale of england's legendary hero.,91
ds1170,TV Show,Rocky Mountain Animal Rescue,,Chopper Bernet,United States,2019-11-12,2018,TV-PG,1,Season,"Animals & Nature, Docuseries, Family",officers and vets in the pike's peak area of colorado handle thousands of animal emergencies a year.,11
ds1171,Movie,Rogue One: A Star Wars Story,Gareth Edwards,"Felicity Jones, Diego Luna, Ben Mendelsohn, Donnie Yen, Mads Mikkelsen, Alan Tudyk",United States,2019-11-12,2016,PG-13,134,min,"Action-Adventure, Science Fiction",unlikely heroes band together to steal the plans to the death star.,13
ds1172,Movie,Roving Mars,George Butler,"Paul Newman, Steve Squyres, Rob Manning, Dr. Elachi, Wayne Lee",United States,2019-11-12,2006,G,41,min,"Documentary, Family",explore the surface of the red planet through the eyes of two nasa rovers.,23
ds1173,Movie,Ruby Bridges,Euzhan Palcy,"Penelope Miller, Kevin Pollak, Michael Beach, Jean Kelly, Peter James, Patrika Darbo",United States,2019-11-12,1998,TV-PG,90,min,"Biographical, Drama, Historical",a little girl becomes the first african-american to integrate her school.,19
ds1174,Movie,Sacred Planet,Jon Long,"Robert Redford, Arapata McKay, Tsaan Ciqae, Mae Tui, Cy Peck Jr., Mutang Urud","Canada, Malaysia, United States",2019-11-12,2004,G,47,min,"Animals & Nature, Documentary, Family",visit some of the most exotic and beautiful places still in existence.,68
ds1175,Movie,Saludos Amigos,"Bill Roberts, Jack Kinney, Ham Luske",Fred Shields,United States,2019-11-12,1943,TV-PG,42,min,"Animation, Comedy, Family",four animated shorts with donald duck and goofy are set to a samba beat. see details for advisory.,2
ds1176,Movie,"Sammy, The Way-Out Seal",Norman Tokar,"Jack Carson, Robert Culp, Patricia Barry, Elisabeth Fraser, Michael McGreevey, Billy Mummy",United States,2019-11-12,1962,TV-G,43,min,"Animals & Nature, Comedy, Family",two young brothers adopt an injured seal…without telling their parents. see details for advisory.,34
ds1177,Movie,Sanjay's Super Team,Sanjay Patel,"Brenton Schraff, Sunny Attar, Arun Rao, Jaquelynn Herrera",United States,2019-11-12,2015,PG,7,min,"Action-Adventure, Animation, Family",young sanjay daydreams of hindu gods as superheroes.,43
ds1178,Movie,Santa Paws 2: The Santa Pups,Robert Vince,"Cheryl Ladd, George Newbern, Pat Finn, Danny Woodburn, Obba Babatunde, Paul Rae",United States,2019-11-12,2012,G,92,min,"Fantasy, Musical","when holiday spirit mysteriously begins to disappear, the santa pups race to save christmas.",52
ds1179,Movie,Santa's Workshop,Wilfred Jackson,,United States,2019-11-12,1932,TV-G,7,min,"Animation, Family, Fantasy",santa and his elves make toys to deliver on christmas eve see details for advisory.,31
ds1180,Movie,Saving Mr. Banks,John Hancock,"Emma Thompson, Tom Hanks, Colin Farrell, Paul Giamatti, Jason Schwartzman, Bradley Whitford","United States, United Kingdom, Australia",2019-11-12,2013,PG-13,129,min,"Biographical, Drama, Historical","discover the untold story behind walt disney's 20-year effort to bring ""mary poppins"" to life.",18
ds1181,Movie,Science Fair,"Cristina Costantini, Darren Foster","Anjali Chadha, Ryan Folz, Harsha Paladugu, Abraham Riedel-Mishaan, Kashfia Rahman, Ivo Zell",United States,2019-11-12,2018,PG,91,min,"Documentary, Family",nine high school students compete at the international science and engineering fair.,24
ds1182,Movie,Sea of Hope: America's Underwater Treasures,Robert Nixon,Max Kennedy,United States,2019-11-12,2017,TV-PG,47,min,"Action-Adventure, Animals & Nature, Documentary",oceanographer sylvia earle sets out to inspire the creation of 'blue parks' to protect the ocean.,38
ds1183,Movie,Secret of The Wings,Peggy Holmes,"Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett, Lucy Liu, Raven-Symoné","United States, India, United Kingdom",2019-11-12,2012,G,79,min,"Animation, Fantasy, Kids",tink crosses into the forbidden winter woods and finds she has a sister.,93
ds1184,Movie,Secretariat,Randall Wallace,"Diane Lane, John Malkovich, Dylan Walsh, James Cromwell, Kevin Connolly, Nelsan Ellis",United States,2019-11-12,2010,PG,124,min,"Animals & Nature, Biographical, Drama","a housewife becomes the unlikely owner of a racehorse, then risks it all to make him a champion.",6
ds1185,Movie,Secrets of Christ's Tomb: Explorer Special,Bob Strange,,United States,2019-11-12,2017,TV-PG,47,min,"Documentary, Historical",a team of experts races to repair the structure housing christ’s tomb.,34
ds1186,Movie,Secrets of Life,James Algar,Winston Hibler,United States,2019-11-12,1956,TV-PG,70,min,"Animals & Nature, Documentary, Family",discover mother nature’s secrets with a look at our ever-evolving planet.,78
ds1187,Movie,Secrets of the King Cobra,,Andre Braugher,India,2019-11-12,2012,TV-PG,47,min,"Animals & Nature, Documentary",a new scientific expedition follows the king cobra into the wild for the first time.,39
ds1188,TV Show,Shake It Up,,"Bella Thorne, Zendaya , Davis Cleveland, Roshon Fegan, Adam Irigoyen, Kenton Duty",United States,2019-11-12,2010,TV-G,3,Season,"Buddy, Comedy, Coming of Age",best friends attend high school and dance professionally.,68
ds1189,Movie,Sharks of Lost Island,,Chris McLinden,United States,2019-11-12,2013,TV-PG,45,min,"Action-Adventure, Animals & Nature, Documentary",a team of explorers sets out to explore the sea and land of the remote pitcairn islands.,14
ds1190,Movie,Sharpay's Fabulous Adventure,Michael Lembeck,"Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Perry, Alec Mapa, Jack Plotnick",United States,2019-11-12,2011,TV-G,92,min,"Comedy, Coming of Age, Music",aspiring diva sharpay leaves suburbia and hits broadway…and hits it hard.,57
ds1191,Movie,Shipwrecked,Nils Gaup,"Stian Smestad, Trond Peter Munch, Louisa Haigh, Gabriel Byrne, Bjørn Sundquist, Eva von Hanno","Norway, Sweden, United States",2019-11-12,1991,PG,93,min,"Action-Adventure, Coming of Age, Family",a cabin boy must outwit a ruthless gang of pirates while shipwrecked on a jungle island.,82
ds1192,TV Show,Silver Surfer,,"Paul Essiembre, James Blendick, Robert Bockstael, Jennifer Daley, Colin Fox","United States, Canada",2019-11-12,1997,TV-Y7,1,Season,"Action-Adventure, Animation, Kids",the adventures of the cosmic wanderer as he seeks his lost home after rebelling from his master.,47
ds1193,Movie,Simpsons Movie,David Silverman,"Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Harry Shearer, Hank Azaria",United States,2019-11-12,2007,PG-13,88,min,"Action-Adventure, Animation, Comedy",homer must save the world from a catastrophe he himself created.,67
ds1194,Movie,Sister Act,Emile Ardolino,"Whoopi Goldberg, Maggie Smith, Harvey Keitel, Bill Nunn, Mary Wickes, Kathy Najimy",United States,2019-11-12,1992,PG,101,min,"Comedy, Crime, Family",a low-rent lounge singer is forced to hide out from the mob in a convent.,29
ds1195,Movie,Sister Act 2: Back in the Habit,Bill Duke,"Whoopi Goldberg, Kathy Najimy, Barnard Hughes, Mary Wickes, James Coburn, Michael Jeter",United States,2019-11-12,1993,PG,108,min,"Comedy, Family, Music",deloris goes back undercover to try to save a troubled inner-city school.,16
ds1196,Movie,Skyrunners,Ralph Hemecker,"Kelly Blatz, Joey Pollari, Conrad Coates, Jacqueline Wood, Nathan Stephenson, Kerry Laifatt",United States,2019-11-12,2009,TV-PG,93,min,"Action-Adventure, Science Fiction",teen brothers discover a ufo near their town…and learn of an alien plot.,7
ds1197,Movie,Sleeping Beauty,Clyde Geronimi,"Mary Costa, Eleanor Audley, Barbara Luddy, Taylor Holmes, Bill Shirley, Verna Felton",United States,2019-11-12,1959,G,77,min,"Animation, Family, Fantasy",a fairy-tale classic about a princess saved by true love's kiss.,54
ds1198,Movie,Smart House,LeVar Burton,"Ryan Merriman, Kevin Kilner, Jessica Steen, Katie Volding, Katey Sagal, Emilio Borelli",United States,2019-11-12,1999,TV-G,82,min,"Comedy, Coming of Age, Drama",a computerized smart house becomes an overly possessive virtual mother.,52
ds1199,Movie,Smash and Grab,Brian Larsen,,United States,2019-11-12,2019,PG,8,min,"Animation, Buddy, Family",two antiquated robots risk everything for freedom and for each other.,48
ds1200,Movie,Snow White and The Seven Dwarfs,David Hand,"Adriana Caselotti, Harry Stockwell, Lucille LaVerne, Moroni Olsen, Billy Gilbert, Pinto Colvig",United States,2019-11-12,1937,G,84,min,"Animation, Family, Fantasy",discover the movie called “the greatest animated film of all time”!,33
ds1201,Movie,Snowball Express,Norman Tokar,"Dean Jones, Nancy Olson, Harry Morgan, Keenan Wynn, Johnny Whitaker, Michael McGreevy",United States,2019-11-12,1972,G,94,min,"Comedy, Family, Sports",a new york accountant moves west when he inherits a dilapidated ski resort.,24
ds1202,Movie,Snowglobe,Ron Lagomarsino,"Christina Milian, Erin Karpluk, Hilda Doherty, Jason Schombing, James Kot, Andrew Krivanek",United States,2019-11-12,2007,TV-PG,90,min,"Comedy, Family, Fantasy",angela finds a snow globe that transports her into a christmas wonderland.,22
ds1203,TV Show,So Weird,,"Cara DeLizia, Patrick Levis, Erik von Detten, Belinda Metz, Dave Ward, Mackenzie Phillips",Canada,2019-11-12,1999,TV-Y7,3,Season,"Fantasy, Kids, Mystery",a teenage girl travels the country on a rock tour while investigating the supernatural.,79
ds1204,Movie,Society Dog Show,Bill Roberts,"Pinto Colvig, Walt Disney",United States,2019-11-12,1939,TV-G,9,min,"Animation, Comedy, Family","pluto is out of place at a dog show, but he proves to be a hero. see details for advisory.",67
ds1205,TV Show,Spider-Man (Shorts),,,,2019-11-12,2016,TV-Y7,1,Season,"Action-Adventure, Animation, Kids",peter uses science to investigate his spider bite.,69
ds1206,TV Show,Spider-Man and His Amazing Friends,,"Hans Conried, Jerry Dexter, George DiCenzo, Alan Dinehart, Walker Edminston, Michael Evans",United States,2019-11-12,1982,TV-Y7,1,Season,"Action-Adventure, Animation, Kids",spider-man battles crime in new york city with the help of iceman and firestar.,66
ds1207,TV Show,Spider-Man Unlimited,,"Rino Romano, Kathleen Barr, Jim Byrnes, Garry Chalk, Paul Dobson","United States, Canada",2019-11-12,1999,TV-Y7,1,Season,"Action-Adventure, Animation, Kids",strap in to your seats and experience spider-man unlimited!,91
ds1208,TV Show,Spider-Woman,,"Joan Ark, Bruce Miller, Bryan Scott, Lou Krugman, Dick Tufeld",United States,2019-11-12,1979,TV-Y7,1,Season,"Action-Adventure, Animation, Kids",jessica drew has superhuman powers. she uses them as spider-woman.,37
ds1209,TV Show,Star Wars Forces of Destiny (Shorts),,"Ashley Eckstein, Matt Lanter, C1-10P a.k.a. ""Chopper"" , John Boyega, Vanessa Marshall, Felicity Jones",United States,2019-11-12,2016,TV-Y7,2,Season,"Action-Adventure, Animation, Anthology",untold stories from the heroines of star wars.,70
ds1210,TV Show,Star Wars Rebels,,"Taylor Gray, Vanessa Marshall, Freddie Prinze Jr., Tiya Sircar, Steve Blum, C1-10P a.k.a. ""Chopper""",United States,2019-11-12,2014,TV-Y7,4,Season,"Action-Adventure, Animation, Kids",the ghost crew provides a spark to ignite a rebellion.,27
ds1211,TV Show,Star Wars Rebels (Shorts),,,,2019-11-12,2014,TV-Y7,1,Season,"Action-Adventure, Animation, Kids",it is a dark time in the galaxy as the empire continues to tighten its grip.,84
ds1212,Movie,Star Wars: A New Hope (Episode IV),George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing, Alec Guinness, Anthony Daniels",United States,2019-11-12,1977,PG,125,min,"Action-Adventure, Science Fiction",a young farm boy intercepts a distress call from the captive princess leia.,1
ds1213,Movie,Star Wars: Attack of the Clones (Episode II),George Lucas,"Ewan McGregor, Natalie Portman, Hayden Christensen, Frank Oz, Ian McDiarmid, Pernilla August",United States,2019-11-12,2002,PG,143,min,"Action-Adventure, Science Fiction",young anakin and padmé fall in love as galactic war looms.,71
ds1214,TV Show,Star Wars: Blips,,,United States,2019-11-12,2019,TV-Y7-FV,1,Season,Series,what does a curious little droid do when he's not on a daring mission to save the galaxy?,36
ds1215,Movie,Star Wars: Return of the Jedi (Episode VI),Richard Marquand,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Williams, Anthony Daniels, Peter Mayhew",United States,2019-11-12,1983,PG,135,min,"Action-Adventure, Science Fiction",luke skywalker faces darth vader in a final duel.,99
ds1216,Movie,Star Wars: Revenge of the Sith (Episode III),George Lucas,"Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Frank Oz, Jimmy Smits",United States,2019-11-12,2005,PG-13,140,min,"Action-Adventure, Science Fiction","as the republic falls, anakin skywalker becomes the evil darth vader.",61
ds1217,Movie,Star Wars: The Empire Strikes Back (Episode V),Irvin Kershner,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Williams, Anthony Daniels, David Prowse",United States,2019-11-12,1980,PG,127,min,"Action-Adventure, Science Fiction",luke skywalker trains as a jedi and confronts darth vader.,44
ds1218,Movie,Star Wars: The Force Awakens (Episode VII),J.J. Abrams,"Harrison Ford, Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega",United States,2019-11-12,2015,PG-13,139,min,"Action-Adventure, Science Fiction","rey, finn, han and chewbacca search for the one hope of restoring peace.",69
ds1219,Movie,Star Wars: The Phantom Menace (Episode I),George Lucas,"Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd, Pernilla August, Frank Oz",United States,2019-11-12,1999,PG,136,min,"Action-Adventure, Science Fiction","jedi discover anakin skywalker, a boy unusually strong in the force.",75
ds1220,Movie,Starstruck,Michael Grossman,"Sterling Knight, Danielle Campbell, Maggie Castle, Brandon Smith, Chelsea Staub, Beth Littleford",United States,2019-11-12,2010,TV-G,81,min,"Comedy, Coming of Age, Music",pop star christopher wilde must choose to follow his heart or embrace fame.,78
ds1221,Movie,Steamboat Willie,"Walt Disney, Ub Iwerks",Walt Disney,United States,2019-11-12,1928,TV-Y7,8,min,"Animation, Family, Kids",watch mickey mouse's classic cartoon debut. see details for advisory.,62
ds1222,Movie,Stepsister from Planet Weird,Steve Boyum,"Courtnee Draper, Tamara Hope, Lance Guest, Khrystyne Haje, Vanessa Chester, Myles Jeffrey",United States,2019-11-12,2000,TV-G,86,min,"Comedy, Family, Science Fiction",a human and an alien team up to stop their parents from getting married.,32
ds1223,Movie,Stitch! The Movie,"Tony Craig, Bobs Gannaway","Daveigh Chase, Chris Sanders, Tia Carrere, David Stiers, Kevin McDonald, Ving Rhames",United States,2019-11-12,2003,G,62,min,"Animation, Comedy, Family","stitch tries to save his intergalactic ""cousins"" from evil captain gantu.",5
ds1224,Movie,Stonehenge Decoded: Secrets Revealed,Christopher Spencer,Craig Sechler,United Kingdom,2019-11-12,2008,TV-PG,44,min,Documentary,the discovery of a prehistoric site in ireland sheds new light on the mysteries of stonehenge,67
ds1225,Movie,Stuck in the Suburbs,Savage Holland,"Danielle Panabaker, Brenda Song, Amanda Shaw, CiCi Hedgepeth, Jennie Garland, Ryan Belleville",United States,2019-11-12,2004,TV-G,79,min,"Comedy, Coming of Age, Music",a bored suburban teen accidentally switches phones with a pop star.,2
ds1226,Movie,Sultan and the Rock Star,Ed Abroms,"Timothy Hutton, Ken Swofford, Bruce Glover, Ned Romero, Richard Paul, Pat Delany",United States,2019-11-12,1980,TV-PG,47,min,"Action-Adventure, Animals & Nature, Family",a rock star befriends a gentle tiger being hunted for sport. see details for advisory.,71
ds1227,Movie,Super Buddies,Robert Vince,"Jeremy Shinder, Tenzing Trainor, Ty Panitz, G. Hannelius, Cooper Roth, Colin Hanks",United States,2019-11-12,2013,G,83,min,"Action-Adventure, Comedy, Family",a new breed of hero is born when disney's favorite extraordinary pups become super buddies!,45
ds1228,Movie,Swiss Family Robinson,Edward Ludwig,"Thomas Mitchell, Edna Best, Freddie Bartholomew, Terry Kilburn, Tim Holt, Baby Quillan",United States,2019-11-12,1940,PG,94,min,"Action-Adventure, Family, Survival",a violent storm shipwrecks the robinson family on a deserted island. see details for advisory.,11
ds1229,TV Show,TaleSpin,,"Charlie Adler, Jim Cummings, Ed Gilbert, Chuck McCann, Alan Roberts, Sally Struthers",United States,2019-11-12,1990,TV-G,1,Season,"Action-Adventure, Animation, Kids","follow baloo, his 12-year old navigator kit, the boss rebecca cunningham, and the rest of the crew.",78
ds1230,Movie,Tall Tale,Jeremiah Chechik,"Scott Glenn, Oliver Platt, Nick Stahl, Stephen Lang, Roger Brown, Jared Harris",United States,2019-11-12,1995,PG,97,min,"Action-Adventure, Western",it's all up to pecos bill to save a boy's family farm in this rousing western adventure.,65
ds1231,Movie,Tangled,"Nathan Greno, Byron Howard","Mandy Moore, Zachary Levi, Donna Murphy, Ron Perlman, M.C. Gainey, Jeffrey Tambor",United States,2019-11-12,2010,PG,101,min,"Action-Adventure, Animation, Family","rapunzel and flynn set off on a hilarious, hair-raising escapade.",16
ds1232,Movie,Tangled Before Ever After,"Tom Caulfield, Stephen Sandoval","Zachary Levi, Mandy Moore, Eden Espinosa, Clancy Brown, Julie Bowen, Laura Benanti",United States,2019-11-12,2017,TV-Y7,58,min,"Animation, Coming of Age, Fantasy",rapunzel escapes for a night of freedom before her coronation.,4
ds1233,Movie,Tarzan & Jane,Steve Loter,"Michael Weiss, Olivia d'Abo, Rene Auberjonois, Jeff Bennett, Jim Cummings, Grey DeLisle",United States,2019-11-12,2002,TV-PG,78,min,"Action-Adventure, Animation",tarzan and jane celebrate their first year in the jungle.,47
ds1234,Movie,Teacher's Pet,Timothy Björklund,"Nathan Lane, Kelsey Grammer, Shaun Fleming, Debra Rupp, David Stiers, Jerry Stiller",United States,2019-11-12,2004,PG,75,min,"Animation, Comedy, Family",a dog discovers that his dream of becoming a real boy isn't so far-fetched.,43
ds1235,Movie,Teen Beach 2,Jeffrey Hornaday,"Ross Lynch, Maia Mitchell, Grace Phipps, Garrett Clayton, John DeLuca, Chrissie Fit",United States,2019-11-12,2015,TV-G,106,min,"Fantasy, Musical",mack and brady get a real-world visit from their retro movie compadres.,48
ds1236,Movie,Teen Beach Movie,Jeffrey Hornaday,"Ross Lynch, Maia Mitchell, Grace Phipps, Garrett Clayton, John DeLuca, Chrissie Fit",United States,2019-11-12,2013,TV-G,97,min,"Coming of Age, Fantasy, Musical",mckenzie and her boyfriend brady catch a wave into a retro coastal musical.,54
ds1237,Movie,Teen Spirit,Gil Junger,"Cassie Scerbo, Lindsey Shaw, Chris Zylka, Tim Gunn, Carissa Capobianco, Gabriela Lopez",United States,2019-11-12,2011,TV-14,82,min,"Buddy, Comedy, Coming of Age","to save her soul, amber must pull off a high-school miracle.",24
ds1238,Movie,That Darn Cat,Bob Spiers,"Christina Ricci, Doug Doug, George Dzundza, Peter Boyle, Michael McKean, Bess Armstrong",United States,2019-11-12,1997,PG,90,min,"Animals & Nature, Comedy, Family","a teen, a cat and a rookie fbi agent team up to solve a kidnapping.",95
ds1239,Movie,That Darn Cat!,Robert Stevenson,"Hayley Mills, Dean Jones, Dorothy Provine, Roddy McDowall, Neville Brand, Elsa Lanchester",United States,2019-11-12,1965,G,116,min,"Animals & Nature, Comedy, Family",a cat holds the clue to bank robbers holding a teller hostage.,46
ds1240,Movie,The Absent-Minded Professor,Robert Stevenson,"Fred MacMurray, Nancy Olson, Keenan Wynn, Tommy Kirk, Leon Ames, Elliott Reid",United States,2019-11-12,1961,G,96,min,"Comedy, Family, Science Fiction",a bumbling professor invents gravity-defying flubber.,33
ds1241,Movie,The Adventures of André & Wally B.,Alvy Smith,,United States,2019-11-12,1984,TV-G,2,min,"Animation, Kids",andre awakens from a nap and is greeted by a pesky bee.,56
ds1242,Movie,The Adventures of Bullwhip Griffin,James Neilson,"Roddy McDowall, Suzanne Pleshette, Karl Malden, Harry Guardino, Richard Haydn, Hermione Baddeley",United States,2019-11-12,1967,TV-PG,111,min,"Action-Adventure, Comedy, Family",a boy joins the california gold rush with his trusty butler on his tail. see details for advisory.,15
ds1243,Movie,The Adventures of Huck Finn,Stephen Sommers,"Elijah Wood, Courtney Vance, Robbie Coltrane, Jason Robards, Ron Perlman, Dana Ivey",United States,2019-11-12,1993,PG,108,min,"Action-Adventure, Coming of Age, Drama",huck and a runaway slave brave the mississippi river in search of freedom.,10
ds1244,Movie,The Adventures of Ichabod and Mr. Toad,"Jack Kinney, Clyde Geronimi, James Algar","Bing Crosby, Basil Rathbone, Eric Blore, Pat O'Malley, John Ployardt, Colin Campbell",United States,2019-11-12,1949,G,69,min,"Action-Adventure, Animation, Anthology",enjoy two classic stories with toad's wild ride and the headless horseman.,6
ds1245,TV Show,The Adventures of Spin and Marty,,"David Stollery, Tim Considine",United States,2019-11-12,1955,TV-G,1,Season,"Buddy, Coming of Age, Family",spin and marty have adventures during the summer at triple r ranch. see details for advisory.,86
ds1246,Movie,The African Lion,James Algar,Winston Hibler,United States,2019-11-12,1955,G,72,min,"Animals & Nature, Documentary, Family",two wildlife experts spend years studying the majestic african lion.,15
ds1247,Movie,The Apple Dumpling Gang,Norman Tokar,"Bill Bixby, Susan Clark, Don Knotts, Tim Conway, David Wayne, Slim Pickens",United States,2019-11-12,1975,G,100,min,"Comedy, Family, Western",bumbling outlaws help three young orphans protect their huge gold nugget. see details for advisory.,55
ds1248,Movie,The Apple Dumpling Gang Rides Again,Vincent McEveety,"Tim Conway, Don Knotts, Tim Matheson, Kenneth Mars, Elyssa Davalos, Jack Elam",United States,2019-11-12,1979,G,89,min,"Comedy, Family, Western",two bumbling outlaw wannabes just can't succeed in going straight. see details for advisory.,99
ds1249,Movie,The Aristocats,Wolfgang Reitherman,"Phil Harris, Eva Gabor, Sterling Holloway, Scatman Crothers, Paul Winchell, Lord Tim Hudson",United States,2019-11-12,1970,G,81,min,"Action-Adventure, Animation, Comedy",a pedigreed cat and her kittens are catnapped by a greedy butler. see details for advisory.,54
ds1250,Movie,The Art of Skiing,Jack Kinney,John McLeish,United States,2019-11-12,1941,TV-G,8,min,"Animation, Comedy, Family",goofy demonstrates the art of skiing. see details for advisory.,71
ds1251,TV Show,The Avengers: Earth's Mightiest Heroes,,"Eric Loomis, Bumper Robinson, Dawn Olivera, Phil LaMarr, Alex Desert, Kari Wuhrer",United States,2019-11-12,2010,TV-Y7,2,Season,"Action-Adventure, Animation, Kids",chaos sweeps over the planet as the super villain prison system breaks down.,54
ds1252,TV Show,The Avengers: United They Stand,,"Martin Roach, Rod Wilson, Lenore Zann, Ron Rubin, Hamish McEwan, Lynda Ballantyne","France, Canada, United States",2019-11-12,1999,TV-Y7,1,Season,"Action-Adventure, Animation, Kids","set in a vibrant, high-tech future, the series focuses on the mightiest superheroes in the universe.",41
ds1253,Movie,The Band Concert,"Wilfred Jackson, Walt Disney",Clarence Nash,United States,2019-11-12,1935,TV-Y7,10,min,"Animation, Family, Kids",mickey's concert in the park is disrupted by donald and a cyclone. see details for advisory.,32
ds1254,Movie,The Bears and I,Bernard McEveety,"Patrick Wayne, Chief George, Andrew Duggan, Michael Ansara, Robert Pine, Val DeVargas",United States,2019-11-12,1974,TV-PG,83,min,"Animals & Nature, Drama, Family",a man seeking peace and quiet becomes a father to three mischievous bears. see details for advisory.,70
ds1255,Movie,The Big Bad Wolf,Burt Gillett,,United States,2019-11-12,1934,TV-Y7,9,min,"Animation, Family, Musical",red riding hood travels to visit her sick grandmother. see details for advisory.,76
ds1256,Movie,The Biscuit Eater,Vincent McEveety,"Earl Holliman, Patricia Crowley, Lew Ayres, Godfrey Cambridge, Beah Richards, Clifton James",United States,2019-11-12,1972,G,93,min,"Animals & Nature, Drama, Family",two young boys try to transform a misfit hound into a champion bird dog. see details for advisory.,21
ds1257,Movie,The Black Cauldron,"Ted Berman, Richard Rich","Grant Bardsley, Susan Sheridan, Freddie Jones, Nigel Hawthorne, Arthur Malet, John Byner","United States, United Kingdom",2019-11-12,1985,PG,82,min,"Action-Adventure, Animation, Coming of Age",a young pig keeper becomes an unlikely hero when he confronts an evil king.,25
