id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
as6709,Movie,Mrs. Whittle's Cottage,Patricia White,"Patricia White, Emily Marsh",,,2021,ALL,46,min,Kids,"imagine a childhood world of puppets and play where adventures, music and learning come together. welcome inside the edutainment world of mrs. whittle's cottage.",89
as6710,Movie,Motorama,Barry Shils,"Jordan Christopher Michael, Martha Quinn, Drew Barrymore, Flea, Robert Picardo, Michael J. Pollard, Garrett Morris, Meat Loaf, John Diehl, Dick Miller, Mary Woronov, Jack Nance, Robin Duke, Susan Tyrrell, Allyce Beasley",,,1993,R,89,min,"Drama, Science Fiction","gus, tired of parental squabbles, decides to steal his dad's red mustang and hit the highway on a cross-country journey. while on the road, gus spots a billboard inviting him to play the ""motorama"" game, a promotional effort by a major gas station that promises winners $500 million dollars.",59
as6711,Movie,Lock Down Love,Emeka Mbadiwe,"Janine Hartmann, John Dominguez, Emeka Mbadiwe",,,2021,13+,69,min,"Drama, Special Interest","lisa, a plus sized african american woman concludes that her boyfriend dumped her because of her weight. now in quarantine lockdown, she will use the next 40 days to try and lose the weight, in hopes of winning him back.",76
as6712,Movie,Little Bite In The Big City,Armen Adilkhanyan,Armen Adilkhanyan,,,2013,7+,74,min,"Animation, Kids",a cockroach that lives in a computer processor must prove himself and survive an ongoing battle between predatory street pigeons and beetles to win the girl of his dreams.,86
as6713,Movie,Guardians Of The Lost Code,Benito Fernández,"José Luis Orozco, José A. Toledano, Miguel Calderón",,,2010,7+,90,min,"Action, Animation, Kids","three friends have been chosen for an ancient ritual, they will be merged with a brije, a magical animal spirit. through a synchronizing ritual, they will acquire the powers of their brije needed to save the world from evil forces.",45
as6714,Movie,Gandha,Sachin Kundalkar,"Milind Soman, Leena Bhagwat, Anita Date, Seema Deshmukh, Vidula Javalgekar, Yatin Karyekar, Girish Kulkarni, Neena Kulkarni, Sonali Kulkarni, Amruta Subhash",,,2009,13+,100,min,Drama,"the sense of smell dominates the lives of three women from different walks of life. veena is curious about her college mate mangesh, sarang deals with a divorce and janaki struggles with isolation.",47
as6715,TV Show,Founding,,"Sergey Denga, Euphrosyne Melnik, Ksenia Mishina, Olesya Vlasova, Daniil Mireshkin, Shorena Shonia",,,2019,16+,1,Season,Drama,"the well-known surgeon-traumatologist andrei donin does not allow anyone to disrupt the usual way of his settled, exquisitely furnished life. donin is a little over 50, but he looks great, slender, fit, runs in the morning and is not going to age. suddenly - like a real foundling, thrown under the door - a little girl alya bursts into his measured life and turns everything upside down.",3
as6716,Movie,First Signal,Mark Lund,"Paul Noonan, Conor Timmis, Wendy Hartman, Patience McStravick, Stephanie Eaton",,,2021,13+,103,min,Science Fiction,when air force space command receives a signal from an alien satellite in earth orbit an emergency meeting with the president reveals a government conspiracy.,51
as6717,Movie,Come Morning,Derrick Sims,"Michael Ray Davis, Thor Wahlestedt, Elise Rovinsky, Blake Logan, Maurice Mejia, Dean Denton, Thomas Moore, Richard Ledbetter, Joel Gray, Jeremy Holden",,,2011,16+,76,min,"Arthouse, Drama","set in rural arkansas in 1973, come morning is the tragic story of frank and his 10-year-old grandson and the hunting accident that forever changes their lives.",37
as6718,Movie,A Cowgirl's Story,Timothy Armstrong,Bailee Madison,,,2017,PG,98,min,"Comedy, Drama",dusty rhodes (bailee madison) & her grandfather (pat boone) rely on their faith & each other while her parents serve in the afghanistan war.,39
as6719,Movie,8aam Number Veedu,Chinna,"Chinna, Mayuri, Vinod Kumar, Kota Srinivasa Rao",,,2011,18+,114,min,Horror,"pavan moves into a new house with his wife, pallavi, and two children. when unnatural events begin to occur in the house, he consults a exorcist who makes a stunning revelation about pallavi.",55
as6720,Movie,White God,Kornél Mundruczó,"Zsófia Psotta, Luke & Body, Sándor Zsótér, Szabolcs Thuróczy, Lili Monori, László Gálffi, Lili Horváth",,,2015,R,121,min,"Drama, Horror","lili is forced to give up her dog hagen because its mixed-breed is deemed ""unfit"" by the state. she and the dog begin a journey back to each other, while all of the ""unfit"" dogs rise up under a new leader, hagen.",30
as6721,Movie,We Two - Naam Iruvar,A. V. Meiyappan,"T.R.Mahalingam, T. A. Jayalakshmi, Kamala Kumari, T. R. Ramachandran, V. K. Ramasamy",,,1947,ALL,130,min,Drama,"t.r.mahalingam, the son of a black-marketer who falls in the company of evil friends and invests his money in making a film as per their advice. the film never sees the light of the day and leaves t.r.mahalingam heavy in debts. he is eventually questioned by financiers and when he fails to pay them, is dragged to court. how he is rescued from his perilous situation forms the movie climax.",39
as6722,Movie,Vaasta,Satish Ramamoorthy,"Niraj Pandey, Falak Khan, Ankita Pandey, Aparna Desai",,,2021,16+,73,min,"Arthouse, Horror","a manic depressed chocolatier after losing his wife in a tragic accident meets an enigmatic mysterious schizophrenic, and her beautifully abusive twin with a horribly dark past.",45
as6723,Movie,Track The Mystery,PAWAN SHARMA,"Hemant Pandey, Sukhvinder Chahal, Gauri Wankhede, Payal Sharma, Sahil Farooqui, Manish Sharma, Anchal Kandari",,,2021,13+,81,min,"Action, Suspense","a group of four young people is going to a party at a hill station. they have a tourist guide with them too. but unfortunately, one of their friends is murder mysteriously in the jungle and later on, they also come to know that their tour guide is a drug peddler. now the police is investigating all the aspects of crime to solve the mystery of the murder.",26
as6724,Movie,The Mission,TC,"TC, Tracie Busca, Malcom Hall, Michael Pham",,,2021,18+,63,min,"Arts, Entertainment, and Culture, Comedy","tc wakes up with no recollection of what happened the night before. all she can do is hope her friends can help her. now, she's on a mission to find out what happened to the money and the bag.",11
as6725,Movie,The Forgotten,Oliver Frampton,"Clem Tibber, Elarica Johnson, Shaun Dingwall, Lyndsey Marshal",,,2017,13+,89,min,Horror,"when a father and son are forced to squat in an empty london council estate scheduled for demolition, 14 year old tommy starts to hear strange noises.",46
as6726,Movie,The Flip Side,Marion Pilowsky,"Eddie Izzard, Emily Taheny, Vanessa Guide",,,2020,16+,91,min,"Arthouse, Comedy, Drama","australian madness via the visitors-from-hell mixed with love, lust and a bloody good shiraz.",66
as6727,Movie,The Final Code,Carlo Fusco,"Ieva Lykos, Mara Stefan, Chip Chiupka, Sally Kirkland, Syama Rayner, Burt Young, Aaron Stielstra",,,2021,16+,124,min,Drama,"imprisoned for 17 years by her father in the basement of their home, who knows what could save sharon and her seven sibling -sons? based on a real story. accolade competition award of merit best director, feauture film, special mention in a leasing role ieva lykos. american golden picture f.f. honorable mention carlo fusco. hollywood gold awards. lafa best director. silver awards best actress ny",25
as6728,Movie,The Changeover,"Miranda Harcourt, Stuart McKenzie","Timothy Spall, Melanie Lynskey, Lucy Lawless",,,2019,16+,93,min,Suspense,"after receiving a stamp on his hand by the shopkeeper at a strange toy shop, a young boy grows sick forcing his sister to turn to the dark arts of witchcraft and ""change over"" into a witch in an attempt to rid him of the evil spirit.",99
as6729,Movie,The Ballad of Billy McCrae,Chris Crow,"David Hayman, Sianad Gregory, Ian Virgo",,,2021,13+,93,min,"Action, Drama, Suspense","chris blythe returns to his home town in wales after losing a fortune in canada. he falls in love with elen, a volatile and charismatic woman. but elen's father billy is a dangerous man and chris finds himself torn between love and hate...",28
as6730,Movie,Straight Edge Kegger,Jason Zink,"Cory Kays, Sean Jones, Evey Reidy, Julio Alexander",,,2019,NR,78,min,"Horror, Suspense","after he his straight edge friends go too far, a young punk decides to leave them behind for a house party, but its short lived after masked intruders begin making sure no one gets out alive.",47
as6731,Movie,Starfish,Bill Clark,"Joanne Froggatt, Tom Riley, Ellie Copping, Michelle Dotrice, Phoebe Nicholls",,,2020,16+,95,min,"Drama, Romance",tom has a perfect life until a devastating illness strikes. this is a story of the survival of love against all odds.,77
as6732,Movie,Shedding,Jake Thomas,"Lex Quarterman, Karla Droege, Jacquelyn Zook",,,2020,16+,76,min,Drama,"a house cat who dreams of exploring the outside world gets his wish when he mysteriously transforms into a human. on his daylong journey, he helps a grieving mother and daughter at odds over a personal loss find peace.",8
as6733,Movie,Scavengers,Giovanni Jennings,"Christian Mohr, Cole Voss, Anisa Maggiore, Gabriel Dy, Atticus Musashi Slosson, Andrew Gomez, Sienna Ishihara, Melanie Jennings, Robert Jennings, David Adams",,,2021,13+,46,min,"Drama, Suspense","ben, a senior in high school, finds a paper clue leading to the wilderness surrounding his town. he teams up with his best friends who experience the hunt with him as things get dark.",24
as6734,Movie,Return To Blood Fart Lake,Chris Seaver,,,,2021,18+,72,min,Horror,"many years have passed since the tragic events at blood fart lake, where jimmy dispatched a bunch of party going, cabin dwelling kids before he could be stopped by ben scrivens & his red neck pal, leo dechamp. now jimmy has returned, this time preying on a group of ""spirit hunters"" searching for the truth to his killings, & ben must track down leo before they're added to his list of victims!",100
as6735,Movie,Results,Andrew Bujalski,"Guy Pearce, Cobie Smulders, Kevin Corrigan, Giovanni Ribisi, Anthony Michael Hall, Brooklyn Decker, Constance Zimmer",,,2015,R,105,min,Comedy,"divorced, rich, and utterly miserable, danny [kevin corrigan] goes to the local gym, where he meets guru/owner trevor [guy pearce] and irresistibly caustic trainer kat [cobie smulders]. their three lives are knotted, both professional and personally.",56
as6736,TV Show,Pinkfong Arts & Crafts: Wonderstar,,,,,2021,ALL,1,Season,"Animation, Kids",fluffy! squishy! it is pinkfong and hogi's arts and crafts time! follow pinkfong and hogi and create the softest squishies!,46
as6737,Movie,Open,Jack Eve,"Pippa Bennett-Warner, Jack Eve, Oliver Johnstone",,,2021,13+,72,min,"Drama, Romance",a former professional golfer attempts to qualify for the open championship having taken a break from the game due to experiencing a trauma. on his comeback he meets a woman who is recovering from a trauma of her own. the peace and beauty of the golf course provides them with the platform they need to form an unbreakable bond.,40
as6738,Movie,Ms. White Light,Paul Shoulberg,"Roberta Colindrez, Zachary Spicer, John Ortiz, Judith Light",,,2020,16+,95,min,"Comedy, Drama","lex cordova, is a young woman who counsels terminally ill clients that have trouble letting go. while proving uniquely talented in her ability to connect with the dying, lex is at a total loss when it comes to dealing with everyone else.",11
as6739,Movie,Monsters of Man,Mark Toia,"Neal McDonough, Brett Tutor, Jose Rosete, David Haverty, Paul Haapaniemi",,,2020,16+,132,min,"Action, Science Fiction","a robotics company teams up with a corrupt cia agent undergoing an illegal, unsanctioned military operation. dropping four prototype robots into a suspected drug manufacturing camp in the golden triangle that no one will miss. six doctors on a good cause witness the brutal slaughter of an innocent village and are forced into a deadly game of cat and mouse as they become the new targets.",57
as6740,Movie,Money Fight,James Boss,"James Boss, Eric Park, Abel Ryu, Pedro Lanre",,,2021,18+,111,min,"Action, Comedy, Horror","a group of friends decides to document their lives as they search for an underground fight club that exists within the dark web. they put everything on the line for money, respect, and friendship. but when is the point of no return? and will they find their silver lining?",93
as6741,Movie,Misrule,Matthew Goddard,"Lee Knight, Caroline Burns Cooke, Arron Blake",,,2021,18+,90,min,"Drama, LGBTQ, Suspense","security services officer christian, confused and unsure of who he really is, must come to terms with his own identity while on the hunt for a russian agent responsible for the deaths of british troops.",69
as6742,Movie,Jolt,Tanya Wexler,"KATE BECKINSALE, JAI COURTNEY, STANLEY TUCCI, BOBBY CANNAVALE, LAVERNE COX, CONSTANTINE GREGORY, ORI PFEFFER, DAVID BRADLEY, SUSAN SARANDON, LEWIS BRAYNATHAN, COOPER JOSEPH GROGAN, SOPHIE SANDERSON, STEVEN OSBORNE, TOM XANDER, EVAN SHARP, SAVVY CLEMENT, SIMON BULLOK, HARRY ANICHKIN, BRAYDEN PINDUR, LILI RICH, CHLOE RAHAL, CHLOE SARBIB, MARA CHAPANOVA, JAMES GROGAN, ADAM BRASHAW, CHRISTIAN BRASSINGTON, VASIL YORDANOV, EUGENE BUICA, JENNIFER SNODGRASS, GENADIY GANCHEV",,,2021,R,91,min,Action,"a bouncer with a slightly murderous anger-management problem that she controls with the help of an electrode-lined vest she uses to shock herself back to normalcy whenever she gets homicidal. after the first guy she's ever fallen for is murdered, she goes on a revenge-fueled rampage to find the killer while the cops pursue her as their chief suspect.",76
as6743,Movie,IKKAT,Esham & Haseen Khan,"Nagabhushana, Bhoomi Shetty, Sundar, RJ Vikki, Anand Ninasam, Naveen Chethana",,,2021,13+,125,min,"Comedy, Drama",a couple on the verge of divorce have to stay together during lockdown as a nasty surprise awaits them.,73
as6744,Movie,How I Live Now,Kevin Macdonald,"Saoirse Ronan, George MacKay, Tom Holland, Harley Bird, Anna Chancellor",,,2013,R,101,min,"Drama, Romance, Suspense","set in the near-future uk, saoirse ronan plays daisy, an american teenager sent to stay with relatives in the english countryside. initially withdrawn and alienated, she begins to warm up to her charming surroundings and strikes up a romance with the handsome edmund (george mackay). but on the fringes of their idyllic summer days are tense news reports of an escalating conflict in europe. as the uk falls into a violent, chaotic military state, daisy finds herself hiding and fighting to survive.",60
as6745,TV Show,Helix Studios Presents,,"Alex Riley, Travis Stevens, Max Carter, Johnny Hands, Garrett Kinsley, Riley Finch, Jacob Hansen, Trevor Harris",,2021-07-23,2020,18+,2,Season,"Comedy, LGBTQ, Romance",queer anthology series surrounding the lives of young guys who are out to have a good time.,91
as6746,Movie,Healing From Hate,Peter Hutchison,"Frankie Meeink, Tony McAleer, Michael Kimmel",,,2021,18+,85,min,Documentary,"documenting a stunning era of hatred in america, healing from hate follows members of life after hate - an organization founded by ex-hate group leaders - in their work to de-radicalize white nationalists and heal communities torn apart by racism.",74
as6747,Movie,Gun and a Hotel Bible,"Alicia Joy LeBlanc, Raja Gosnell","Bradley Gosnell, Daniel Floren, Mia Marcon, George Christopher, Grace Fae",,,2021,16+,58,min,Drama,"based on an award-winning play, ""gun and a hotel bible"" is the story of a young man on the verge of a violent act (pete), and his encounter with a personified hotel bible (gideon). can gideon sway pete before pete pulls the trigger?",53
as6748,Movie,Fallen,LEE Jeong-sub,"Yang Ji, Han Sung Min, Jang Tae Young",,,2021,16+,114,min,"Drama, Science Fiction","a world renowned sci -fi writer as well as best-selling author 'baek jo-kyoung'. she is now under threat of being stigmatized in society, as her private life and malicious hidden camera of hers were discovered. soon later she is kidnapped at the bar unconscious. she wakes up in a bloody drum in a strange warehouse.",22
as6749,Movie,Exodus,Logan Stone,"Jimi Stanton, Janelle Snow, Charles Andrew Gardner, Keith Jardine, Hannah Kloepfer, James McKinney, Zachary Gossett, Dan Gonón",,,2021,7+,75,min,"Action, Drama, Science Fiction","in a post-rapture world, an enforcer who prevents defections from the struggling populous, discovers a vhs-tape that proves the existence of a portal to paradise. he embarks on a journey to the door, evading vengeful pursuers along the way.",2
as6750,Movie,Deivapiravi,Krishnan-Panju,"Sivaji Ganesan, Padmini, S. S. Rajendran, K. A. Thangavelu, M. N. Rajam",,,1960,ALL,182,min,"Comedy, Drama, Kids","sivaji ganesan, a civil contractor loves padmini and marries her. sivaji takes care of padmini's mother and her brother along with his younger brother. meanwhile sivaji gives shelter to his father's mistress and her daughter. the evil ladies allege padmini for loose morals. in the event sivaji scolds padmini and s.s.rajendran. the rest of the story is how they come into good terms.",77
as6751,Movie,Daniel Isn't Real,Adam Egypt Mortimer,"Patrick Schwarzenegger, Miles Robbins, Sasha Lane, Mary Stuart Masterson, Hannah Marks",,,2019,18+,100,min,"Horror, Suspense","traumatized 8-year old luke invents an imaginary friend named daniel who leads them both into a world of fantasy and imagination. after daniel tricks luke into doing something terrible, luke is forced to lock him away. twelve years later, luke brings daniel back – and he now appears as a charming, manipulative young man with a terrifying secret agenda.",42
as6752,Movie,Curse of Aurore,Mehran C. Torgoley,"Llana Barron, Lex Wilson, Jordan Kaplan, Agathe Salzmann, Casey Nolan, Roxane Delisle, Mike D. Smith",,,2021,18+,90,min,"Drama, Horror","a ""dark web"" thumb drive reveals footage of three american filmmakers in rural quebec researching a historic child murder case. after witnessing several disturbing paranormal occurrences, they attempt to communicate with the spirit of the child.",82
as6753,Movie,Blippi's Summer Games,Stevin John,Stevin John,,,2021,ALL,40,min,Kids,"blippi is an educational kids show tailored for children ages 2-5 years old. in this special episode, blippi goes on an awesome sporty summertime adventure!",40
as6754,Movie,Beware of Dog,Nadia Bedzhanova,"Marina Vasileva, Buddy Duress, Paula Knüpling, Gladston Makhib, Yelena Nesterova",,,2021,16+,85,min,"Drama, Romance","in moscow, a woman struggles with severe ocd, while her cousin in berlin tries to build a romantic relationship ignoring her own mental issue. meanwhile, in new york city, a heartbroken boxer fights addiction in the aftermath of a break-up.",41
as6755,TV Show,Babar,,"Gordon Pinsent, Stuart Stone, Janet-Laine Green, Tara Strong",,2021-07-23,2000,TV-Y,4,Season,"Animation, Comedy, Kids","the charming, classic adventures of babar, the king of the elephants, and his family and friends.",59
as6756,Movie,Age Of Summer,Bill Kiely,"Percy Hynes White, Jake Ryan, Charlotte Sabina, Diarmaid Murtagh, Peter Stormare",,,2018,16+,89,min,Comedy,a determined teenage boy struggles to find acceptance within the jr. lifeguards while juggling relationships and challenges in the summer of 1986.,40
as6757,Movie,Yakov Smirnoff: Jokes From The Folks,Yakov Smirnoff,Yakov Smirnoff,,,2004,16+,45,min,"Arts, Entertainment, and Culture, Comedy, Special Interest","experience some of the funniest moments from yakov's ""branson today"" talk show. there's always something funny about yakov, but there's something even funnier about his audience!",42
as6758,Movie,Underground,Arthur H. Nadel,,,,1970,7+,100,min,Action,an american intelligence agent attempts to kidnap a top nazi general.,75
as6759,Movie,Thunderbird 6,David Lane,"Peter Dyneley, Sylvia Anderson, Shane Rimmer, Jeremy Wilkin, Matt Zimmerman, David Graham",,,1968,G,89,min,Animation,"those world-famous electronic puppets the international rescue team are back with excitement, mystery and thrills ahead after they are faced with a plot to steal their fabulous fleet of rescue planes.",41
as6760,TV Show,The Wolf Princess,,"Jason Gu, Ning Kang, Huizi Sheng, Jicai Gao",,,2021,18+,1,Season,"Comedy, Romance","the wolf princess yan qing (jiacheng gu), a rebellious man, accidentally meets the nanchu princess linglong (ning kang) who has a dual personality. they gradually develop feelings for each other. eventually, yan qing has deeyan qing (jiacheng gu), a rebellious man, accidentally meets the nanchu princess linglong (ning kang) who has a dual personality.",90
as6761,Movie,The Chinese Caper,Paul Leder,"Geoffrey Deuel, Victor Buono, Meredith MacRae",,,1975,13+,88,min,"Action, Drama","an american ex-patriot is on the run from the law. there's no place to run or hide. his only hope is a girl with strong ties to the chinese mafia. it's kill or be killed as danger and death lurk behind every corner and in china, there are a thousand ways to die.",53
as6762,Movie,Thayumanavan,Saravanan,"Saravanan, Prema, Srichandana, Babloo Prithviraj, Sriman",,,2003,ALL,144,min,Drama,"the protagonist is a jailer. he places three prisoners under house arrest. when enquired they tell him why they have an aversion towards womenfolk due to the bad experience they had in their life, the reason for which they were jailed. the cop attempts to prove to them that not all women are bad.",16
as6763,TV Show,Starhunter Redux,,"Clive Robertson, Tanya Allen, Dawn Stern, Stephen Marcus, Paul Fox",,,2003,TV-PG,2,Season,Science Fiction,"before firefly, before killjoys, before the mandalorian, there was starhunter. the original bounty hunter in space series is now re-released with new effects, new sound and new scenes. in season two, dante's son chases bounties, while searching for his lost father and discovering his own special powers.",37
as6764,TV Show,Roots Less Traveled,,Faruq Tauheed,,,2020,TV-G,1,Season,"Documentary, Kids, Special Interest","follow two family members as they set out on an adventure to solve a mystery in their family tree. along the way they gain a newfound bond for each other while uncovering their shared heritage. from rumors of a relative who sailed on the titanic to stories of homesteaders forging new paths, our duo will discover the truth behind the tales that have been passed down in their family.",6
as6765,Movie,R.E.G.I.N.A. I Am,Matt Spease,"Hanleigh Baker, Matt Spease, Alivea Disney, Susan Meek, Mercedez Shaw, Allison Bryer, Ryan Heumier, Ryan Abbott, Ashley Brewer, Amielynn Woodall, Becky Bartlett, Misty Jezierski, Cj Bernard, Shalonda Michelle, Jonathan Nahlen, Jade Michael LaFont, James A. Janisse, Holly Petty, Bailey Freeman, Emily McClendon, Evan Goodman, Vaughn Rich",,,2020,ALL,107,min,"Arts, Entertainment, and Culture, Comedy, Science Fiction","a genius inventor named shawn creates a female robot named r.e.g.i.n.a. who his family mistake for his new girlfriend. meanwhile shawn's friend matthew hudson is wanting shawn to sign a military contract, which shawn always refuses, so matthew conspires with a manipulative doctor to make shawn sign the contract, who in return will try to make the rest of the kent's give him all of their wealth.",82
as6766,Movie,Pass the Light,Malcolm J. Goodwin,"Cameron Palatas, Alexandria Deberry, Jon Gries, Milena Govich, Dalpre Grayer, Colby French, Lawrence Saint-Victor",,,2020,16+,112,min,Drama,pass the light follows a 17 year old h.s student name steve bellafiore (cameron palatas) who runs for congress because he is disturbed by the message of hatred and intolerance espoused by the popular candidate franklin baumann (jon gries).,93
as6767,Movie,Next Time I'll Aim for the Heart,Cédric Anger,"Guillaume Canet, Ana Girardot, Jean-Yves Berteloot, Patrick Azam, Arnaud Henriet",,,2016,16+,111,min,"Drama, Suspense","for several months in 1978 and 1979, inhabitants of oise live in fright and terror as a serial killer disturbs the peace and quiet.",94
as6768,Movie,Nalla Thambi,S. P. Muthuraman,"Karthik, Radha, T. S. B. K. Moulee, Manorama, Anuradha, Senthil",,,1985,ALL,136,min,"Action, Drama","karthik runs away from home with his mother's help after being forced to marry a girl of his father's choice. he meets radha and during the process of rescuing her from her relatives, they fall in love. how they really unite despite the hilarious obstacles that come their way, is what makes the movie an out-and-out comedy entertainer.",61
as6769,Movie,Nala Damayanthi,Mouli,"Madhavan, Geetu Mohandas, Shrutika, Sriman, Anu Hasan",,,2003,ALL,133,min,"Comedy, Drama","madhavan, a village cook, lands in australia and learns about his employer's untimely death. he loses his papers and becomes jobless. so, he decides to marry a local girl to avoid legal problems.",10
as6770,Movie,My Bossy Girl,Lee Jang Hee,"Lee Elijah, Ji Il Joo, Heo Jung Min, Kim Ki Doo, Lee Jin Yi, Ryu Hye Rin",,,2019,16+,100,min,"Comedy, Drama","it's a university festival day, where anybody can meet someone new. there are three men in the robot club, self-claimed smart avengers of the engineering college. at this time, a straightforward girl, hye jin comes crashing into the timid boy, hwi so's life.",20
as6771,Movie,Ms. Purple,Justin Chon,"Jake Choi, Courtney Bandeko",,,2019,16+,87,min,"Action, Drama",a young woman who works as a karaoke hostess in koreatown reconnects with her estranged brother in the final days of their father's life.,61
as6772,TV Show,Mean Mums,,"Morgana O'Reilly, Anna Jullienne, Allan Henry",,,2019,TV-14,1,Season,Comedy,"when jess's only son starts school it's a big learning curve, for jess. she's thrown into a world of know-it-all, judgmental, passive aggressive women whose primary purpose is to promote their child as the most gifted, most brilliant and most bestest child ever. and let's not even start on the teachers.",64
as6773,Movie,Marital Problems,Dia Taylor,"Nick Capper, Callum Gault, Aleis Duffy, Neil Goldsmith, Jonathan Hearns",,,2017,16+,94,min,Comedy,"on the eve of his eviction, ian's home becomes invaded by clarke, an unscrupulous gardener who recounts the events of his failed marriage in an attempt to bring closure to ian's prior engagement that failed to go the distance.",82
as6774,Movie,Major Chandrakanth,K. Balachander,"Major Sundarrajan, Nagesh, R. Muthuraman, A. V. M. Rajan, Jayalalithaa",,,1966,NR,157,min,"Comedy, Drama","sundararajan dons the role of army major and had lost his vision while in service. he has two sons muthuraman and avm rajan. nagesh a murderer, comes to sundararajan's house to hide from the cops. avm rajan the blue-eyed boy of sundararajan gets into a love tangle and muthuraman tries to guard him. the climax is if nagesh gets caught by the cops and avm rajan's love affair comes out to light.",48
as6775,TV Show,Little Black Book,,"Ikechukwu Onunaku, Teniola Aladese, Anee Icha, Floyd Igbo, Bimitan Adegoke, Oreka Godis, Kiki Omeili, Jeffrey Kanu, Chiemela Ezurunwa",,,2021,13+,1,Season,"Drama, Romance","lbb tells the story of leo, a millionaire hotel entrepreneur who is defying the odds to keep his business in the green, tade, a brilliant business developer, who is trying to get her life back on track after a series of failures and a little black book of gorgeous women, unfolding truths and hidden desires between them.",53
as6776,Movie,Kaakum Karangal,A. C. Tirulokchandar,"S. S. Rajendran, C. R. Vijayakumari, Nagesh, L. Vijayalakshmi, Sivakumar",,,1965,ALL,168,min,Drama,"after her husband's death due to lack of medical assistance, a woman struggles to raise her only son. he grows up to becomes a famous surgeon and gets married to a wealthy girl but misunderstandings drive them apart. what happens from there is the rest of the movie.",87
as6777,Movie,Holy Boom,Maria Lafi,"Samuel Akinola, Spiros Ballesteros, Luli Bitri, Anastasia Rafaella Konidi",,,2020,18+,95,min,Drama,a random explosion connects three stories of strangers seeking a way to survive on the edge of legality.,9
as6778,Movie,Harichandra,K. S. Prakash Rao,"Sivaji Ganesan, G. Varalakshmi, M. N. Nambiar, T. S. Balaiah, K. A. Thangavelu, V. K. Ramasamy",,,1968,ALL,158,min,Drama,harichandra (sivaji) had never lied to anyone in his life. viswamithra (nambiar) challenges that he will make harichandra to lie. viswamithra tries various methods to make harichandra suffer. harichandra even sells his wife and himself to keep up his words till the end.,43
as6779,Movie,Ghost Walk,Yoo Eun Jung,"Han Hae In, Jeon So Nee, Gam So Hyun, Lee Seung Chan",,,2019,16+,90,min,"Drama, Science Fiction, Suspense","""a ghost who has no tomorrow walks back the way it came from so that it doesn't disappear. they make sure everyone is asleep before they stop walking.""",86
as6780,Movie,Familiar Environment,Torquato Joel,"Marcelia Cartaxo, Matheus Henrique, Luiz Henrique Silva, Joaquim Lucena Viana",,,2019,13+,93,min,"Drama, LGBTQ",there are many ways to overcome the losses and drop-outs of childhood. three boys reinvent the concept of family to face the traumas of their lives.,100
as6781,Movie,Daniel Tiger's Neighborhood: Tiger Family Trip,Vadim Kapridov,"Addison Holley, Amariah Faulkner, Jake Beale, Heather Bambrick, Ted Dykstra, Tommy Lioutas, Tony Daniels, Jeremiah Sparks, Derek McGrath, Jamie Watson, Shawne Jackson, Laara Sadiq, Teresa Pavlinek, François Klanfer, Catherine Disher, Nicholas Kaegi, Jon Filici, Jaxon Mercey, Devan Cohen, Stuart Ralston, Zachary Bloch, Kira Gelineau, Matilda Gilbert, Carlos Diaz, Chiara Brun, Alex Merlino, Brayden Sims, Zaynah Smith, Sophia Tondra, Johnny Mathis, Hailey Abbott, Isaac Smith, Stacy Porter Smith, Abigail Navah, Gabrielle Navah, Todd Bishop, Zachary Ryan Block, Graeme Cornies, Mieah Creasy, Michael Davis, Erin Deasy, Kierael Duffy, Kieran Duffy, Nico Dunlap, Gigi Easly, Luciana Easly, Tucker Easly, Veronica Gareia, Madison George, Teach Greasy, Axler Halliburton, Phineas Harty, Jiaannah Hood, Athena Huber, Shawn Jackson, Shawnee Jackson, Reina Kuwahara, Abby Malkin, Elizabeth Marshall, Evie Marshall, James Marshall, Tucker Marshall, Alex Medlin, Gus Passerello-Carnevali, Phineas Pennington, Luca Picher, Oliv er Rajas, Josephine Schomburg, Ella Sheaffer, Luke Sigal, Ella Simpson",,,2017,G,51,min,Kids,"the tiger family is heading out on a road trip to grandpere's house! at first, daniel doesn't know what to expect on the ride, but when mom tiger gives him a helpful map, he learns that there are so many exciting things to do and see when you're on a trip with your family.",96
as6782,TV Show,Class of The Titans,,"Kirby Morrow, Kelly Sheridan, Sam Vincent",,,2008,TV-G,4,Season,"Action, Animation, Kids",follow the adventures of the teen descendants of greek mythological heroes in this fantastical animated series.,93
as6783,TV Show,Being Ian,,"Richard Cox, Louis Chirillo, Patricia Drake",,2021-07-24,2006,TV-G,3,Season,"Animation, Kids, Suspense",follow the animated adventures and hijinks of a quirky kid who has a passion for filmmaking.,97
as6784,Movie,Annaiyum Pithavum,Krishnan-Panju,"A. V. M. Rajan, Vanisri, Sivakumar, Lakshmi, Manorama",,,1969,ALL,154,min,"Comedy, Drama",avm rajan the protagonist lives in a joint family is an easy going guy. unfortunately avm rajan's father loses his eyesight in an accident and family struggles financially to run daily life. avm rajan joins for job and meets vanishree. how avm rajan and vanishree break the plans of cho and conduct avm rajan's sister lakshmi's marriage and how everyone gets united forms the climax of the movie.,3
